NAMA_PROVINSI,NAMA_KABUPATEN,NAMA_KECAMATAN,NAMA_DESA,Data_Tahun,Jumlah
JAWA BARAT,KARAWANG,KUTAWALUYA,KUTAJAYA,2023,0
JAWA BARAT,KARAWANG,KUTAWALUYA,SAMPALAN,2023,0
JAWA BARAT,KARAWANG,KUTAWALUYA,SINDANGMULYA,2023,0
JAWA BARAT,KARAWANG,KUTAWALUYA,SINDANGMUKTI,2023,0
JAWA BARAT,KARAWANG,KUTAWALUYA,KUTARAJA,2023,0
JAWA BARAT,KARAWANG,KUTAWALUYA,SINDANGSARI,2023,0
JAWA BARAT,KARAWANG,KUTAWALUYA,SINDANGKARYA,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,BATUJAYA,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,TELUKAMBULU,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,TELUKBANGO,2023,1
JAWA BARAT,KARAWANG,BATUJAYA,KARYABHAKTI,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,BATURADEN,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,SEGARAN,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,SEGARJAYA,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,KUTAAMPEL,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,KARYAMULYA,2023,0
JAWA BARAT,KARAWANG,BATUJAYA,KARYAMAKMUR,2023,1
JAWA BARAT,KARAWANG,TIRTAJAYA,SABAJAYA,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,PISANGSAMBO,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,GEMPOLKARYA,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,MEDANKARYA,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,TAMBAKSUMUR,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,TAMBAKSARI,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,SUMURLABAN,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,SRIJAYA,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,KUTAMAKMUR,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,BOLANG,2023,0
JAWA BARAT,KARAWANG,TIRTAJAYA,SRIKAMULYAN,2023,0
JAWA BARAT,KARAWANG,PEDES,PAYUNGSARI,2023,0
JAWA BARAT,KARAWANG,PEDES,KARANGJAYA,2023,1
JAWA BARAT,KARAWANG,PEDES,KERTARAHARJA,2023,0
JAWA BARAT,KARAWANG,PEDES,SUNGAIBUNTU,2023,0
JAWA BARAT,KARAWANG,PEDES,DONGKAL,2023,0
JAWA BARAT,KARAWANG,PEDES,KERTAMULYA,2023,0
JAWA BARAT,KARAWANG,PEDES,PUSPASARI,2023,0
JAWA BARAT,KARAWANG,PEDES,LABANJAYA,2023,0
JAWA BARAT,KARAWANG,PEDES,JATIMULYA,2023,0
JAWA BARAT,KARAWANG,PEDES,RANGDUMULYA,2023,0
JAWA BARAT,KARAWANG,PEDES,KENDALJAYA,2023,0
JAWA BARAT,KARAWANG,PEDES,MALANGSARI,2023,0
JAWA BARAT,KARAWANG,CIBUAYA,PAJATEN,2023,1
JAWA BARAT,KARAWANG,CIBUAYA,CIBUAYA,2023,5
JAWA BARAT,KARAWANG,CIBUAYA,KERTARAHAYU,2023,1
JAWA BARAT,KARAWANG,CIBUAYA,SUKASARI,2023,0
JAWA BARAT,KARAWANG,CIBUAYA,KEDUNGJERUK,2023,0
JAWA BARAT,KARAWANG,CIBUAYA,KALIDUNGJAYA,2023,1
JAWA BARAT,KARAWANG,CIBUAYA,SEDARI,2023,1
JAWA BARAT,KARAWANG,CIBUAYA,CEMARAJAYA,2023,2
JAWA BARAT,KARAWANG,CIBUAYA,JAYAMULYA,2023,11
JAWA BARAT,KARAWANG,CIBUAYA,KEDUNGJAYA,2023,0
JAWA BARAT,KARAWANG,CIBUAYA,GEBANGJAYA,2023,2
JAWA BARAT,KARAWANG,PAKISJAYA,TANJUNGMEKAR,2023,0
JAWA BARAT,KARAWANG,PAKISJAYA,TELAGAJAYA,2023,0
JAWA BARAT,KARAWANG,PAKISJAYA,TELUKBUYUNG,2023,0
JAWA BARAT,KARAWANG,PAKISJAYA,TANAHBARU,2023,0
JAWA BARAT,KARAWANG,PAKISJAYA,SOLOKAN,2023,0
JAWA BARAT,KARAWANG,PAKISJAYA,TANJUNGBUNGIN,2023,0
JAWA BARAT,KARAWANG,PAKISJAYA,TELUKJAYA,2023,0
JAWA BARAT,KARAWANG,PAKISJAYA,TANJUNGPAKIS,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,DAWUAN TIMUR,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,KALIHURIP,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,CIKAMPEK KOTA,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,DAWUAN TENGAH,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,CIKAMPEK SELATAN,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,CIKAMPEK PUSAKA,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,CIKAMPEK BARAT,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,CIKAMPEK TIMUR,2023,1
JAWA BARAT,KARAWANG,CIKAMPEK,KAMOJING,2023,0
JAWA BARAT,KARAWANG,CIKAMPEK,DAWUAN BARAT,2023,3
JAWA BARAT,KARAWANG,JATISARI,MEKARSARI,2023,0
JAWA BARAT,KARAWANG,JATISARI,JATISARI,2023,0
JAWA BARAT,KARAWANG,JATISARI,BARUGBUG,2023,0
JAWA BARAT,KARAWANG,JATISARI,CIKALONGSARI,2023,0
JAWA BARAT,KARAWANG,JATISARI,CIREJAG,2023,0
JAWA BARAT,KARAWANG,JATISARI,JATIBARU,2023,0
JAWA BARAT,KARAWANG,JATISARI,JATIRAGAS,2023,0
JAWA BARAT,KARAWANG,JATISARI,JATIWANGI,2023,0
JAWA BARAT,KARAWANG,JATISARI,KALIJATI,2023,0
JAWA BARAT,KARAWANG,JATISARI,BALONGGANDU,2023,0
JAWA BARAT,KARAWANG,JATISARI,PACING,2023,0
JAWA BARAT,KARAWANG,JATISARI,SITUDAM,2023,0
JAWA BARAT,KARAWANG,JATISARI,SUKAMEKAR,2023,0
JAWA BARAT,KARAWANG,JATISARI,TELARSARI,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,MEKARMAYA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,CILAMAYA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,MUARA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,MUARABARU,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,SUKATANI,2023,1
JAWA BARAT,KARAWANG,CILAMAYA WETAN,TEGALWARU,2023,1
JAWA BARAT,KARAWANG,CILAMAYA WETAN,TEGALSARI,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,CIKALONG,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,CIKARANG,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,RAWAGEMPOL WETAN,2023,0
JAWA BARAT,KARAWANG,CILAMAYA WETAN,RAWAGEMPOL KULON,2023,1
JAWA BARAT,KARAWANG,CILAMAYA WETAN,SUKAKERTA,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,CITARIK,2023,1
JAWA BARAT,KARAWANG,TIRTAMULYA,KARANGSINOM,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,KARANGJAYA,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,PARAKAN,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,PARAKANMULYA,2023,1
JAWA BARAT,KARAWANG,TIRTAMULYA,KAMURANG,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,CIPONDOH,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,KERTAWALUYA,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,BOJONGSARI,2023,0
JAWA BARAT,KARAWANG,TIRTAMULYA,TIRTASARI,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,TELAGAMULYA,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,TELAGASARI,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,PASIRTALAGA,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,CARIUMULYA,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,PASIRMUKTI,2023,1
JAWA BARAT,KARAWANG,TELAGASARI,KALIBUAYA,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,PASIRKAMUNING,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,KALIJAYA,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,KALISARI,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,CADAS KERTAJAYA,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,CILEWO,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,CIWULAN,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,LINGGARSARI,2023,0
JAWA BARAT,KARAWANG,TELAGASARI,PULOSARI,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,SUKAMERTA,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,KUTAWARGI,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,PANYINGKIRAN,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,PASIRKALIKI,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,PASIRAWI,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,BALONGSARI,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,MEKARJAYA,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,SEKARWANGI,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,PURWAMEKAR,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,SUKAPURA,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,CIBADAK,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,SUKARAJA,2023,0
JAWA BARAT,KARAWANG,RAWAMERTA,GOMBONGSARI,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,KARYAMUKTI,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,CIWARINGIN,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,WARINGINKARYA,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,KEDAWUNG,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,KARANGTANJUNG,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,PASIRTANJUNG,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,LEMAHABANG,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,LEMAHMUKTI,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,PULOJAYA,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,PULOKALAPA,2023,0
JAWA BARAT,KARAWANG,LEMAHABANG,PULOMULYA,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,PANCAKARYA,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,DAYEUHLUHUR,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,LEMAHDUHUR,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,LEMAHKARYA,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,LEMAHSUBUR,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,LEMAHMAKMUR,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,PURWAJAYA,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,TANJUNGJAYA,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,SUMBERJAYA,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,PAGADUNGAN,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,TEMPURAN,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,CIKUNTUL,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,JAYANEGARA,2023,0
JAWA BARAT,KARAWANG,TEMPURAN,CIPARAGEJAYA,2023,0
JAWA BARAT,KARAWANG,MAJALAYA,MAJALAYA,2023,1
JAWA BARAT,KARAWANG,MAJALAYA,CIRANGGON,2023,0
JAWA BARAT,KARAWANG,MAJALAYA,PASIRJENGKOL,2023,0
JAWA BARAT,KARAWANG,MAJALAYA,SARIJAYA,2023,0
JAWA BARAT,KARAWANG,MAJALAYA,PASIRMULYA,2023,0
JAWA BARAT,KARAWANG,MAJALAYA,LEMAHMULYA,2023,0
JAWA BARAT,KARAWANG,MAJALAYA,BENGLE,2023,0
JAWA BARAT,KARAWANG,JAYAKERTA,JAYAMAKMUR,2023,0
JAWA BARAT,KARAWANG,JAYAKERTA,KEMIRI,2023,0
JAWA BARAT,KARAWANG,JAYAKERTA,MAKMURJAYA,2023,0
JAWA BARAT,KARAWANG,JAYAKERTA,KERTAJAYA,2023,0
JAWA BARAT,KARAWANG,JAYAKERTA,JAYAKERTA,2023,2
JAWA BARAT,KARAWANG,JAYAKERTA,MEDANGASEM,2023,0
JAWA BARAT,KARAWANG,JAYAKERTA,CIPTAMARGA,2023,0
JAWA BARAT,KARAWANG,JAYAKERTA,KAMPUNGSAWAH,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,SUKAMULYA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,TEGALURUNG,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,LANGENSARI,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,BAYUR LOR,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,BAYUR KIDUL,2023,4
JAWA BARAT,KARAWANG,CILAMAYA KULON,KIARA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,MANGGUNGJAYA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,SUMURGEDE,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,MUKTIJAYA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,PASIRUKEM,2023,2
JAWA BARAT,KARAWANG,CILAMAYA KULON,PASIRJAYA,2023,0
JAWA BARAT,KARAWANG,CILAMAYA KULON,SUKAJAYA,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,GEMBONGAN,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,GEMPOL,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,GEMPOL KOLOT,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,BANYUASIH,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,KERTARAHARJA,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,TANJUNG,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,JAYAMUKTI,2023,2
JAWA BARAT,KARAWANG,BANYUSARI,CICINDE UTARA,2023,1
JAWA BARAT,KARAWANG,BANYUSARI,CICINDE SELATAN,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,MEKARASIH,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,TALUNJAYA,2023,0
JAWA BARAT,KARAWANG,BANYUSARI,PAMEKARAN,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,WANCIMEKAR,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,PANGULAH SELATAN,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,PANGULAH UTARA,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,PANGULAH BARU,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,PUCUNG,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,JOMIN TIMUR,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,JOMIN BARAT,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,SARIMULYA,2023,0
JAWA BARAT,KARAWANG,KOTA BARU,CIKAMPEK UTARA,2023,0
JAWA BARAT,KARAWANG,KARAWANG TIMUR,MARGASARI,2023,0
JAWA BARAT,KARAWANG,KARAWANG TIMUR,WARUNGBAMBU,2023,0
JAWA BARAT,KARAWANG,KARAWANG TIMUR,KONDANGJAYA,2023,0
JAWA BARAT,KARAWANG,KARAWANG TIMUR,TEGAL SAWAH,2023,0
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,MARGAKAYA,2023,0
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,MARGAMULYA,2023,4
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,KARANGLIGAR,2023,0
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,MEKARMULYA,2023,0
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,PARUNGSARI,2023,5
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,KARANGMULYA,2023,3
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,WANASARI,2023,0
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,WANAKERTA,2023,0
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,WANAJAYA,2023,0
JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,MULYAJAYA,2023,0
JAWA BARAT,KARAWANG,TEGALWARU,CIGUNUNGSARI,2023,0
JAWA BARAT,KARAWANG,TEGALWARU,WARGASETRA,2023,1
JAWA BARAT,KARAWANG,TEGALWARU,MEKARBUANA,2023,0
JAWA BARAT,KARAWANG,TEGALWARU,CINTALAKSANA,2023,0
JAWA BARAT,KARAWANG,TEGALWARU,CINTAWARGI,2023,1
JAWA BARAT,KARAWANG,TEGALWARU,CINTALANGGENG,2023,0
JAWA BARAT,KARAWANG,TEGALWARU,KUTALANGGENG,2023,0
JAWA BARAT,KARAWANG,TEGALWARU,KUTAMANEUH,2023,0
JAWA BARAT,KARAWANG,TEGALWARU,CIPURWASARI,2023,1
JAWA BARAT,KARAWANG,PURWASARI,DARAWOLONG,2023,0
JAWA BARAT,KARAWANG,PURWASARI,TEGALSARI,2023,156
JAWA BARAT,KARAWANG,PURWASARI,PURWASARI,2023,0
JAWA BARAT,KARAWANG,PURWASARI,MEKARJAYA,2023,0
JAWA BARAT,KARAWANG,PURWASARI,TAMELANG,2023,0
JAWA BARAT,KARAWANG,PURWASARI,CENGKONG,2023,0
JAWA BARAT,KARAWANG,PURWASARI,SUKASARI,2023,0
JAWA BARAT,KARAWANG,PURWASARI,KARANGSARI,2023,0
JAWA BARAT,KARAWANG,CILEBAR,KERTAMUKTI,2023,0
JAWA BARAT,KARAWANG,CILEBAR,RAWASARI,2023,0
JAWA BARAT,KARAWANG,CILEBAR,PUSAKAJAYA SELATAN,2023,0
JAWA BARAT,KARAWANG,CILEBAR,CIKANDE,2023,0
JAWA BARAT,KARAWANG,CILEBAR,KOSAMBIBATU,2023,0
JAWA BARAT,KARAWANG,CILEBAR,PUSAKAJAYA UTARA,2023,0
JAWA BARAT,KARAWANG,CILEBAR,SUKARATU,2023,0
JAWA BARAT,KARAWANG,CILEBAR,CIPTAMARGI,2023,2
JAWA BARAT,KARAWANG,CILEBAR,MEKARPOHACI,2023,0
JAWA BARAT,KARAWANG,CILEBAR,TANJUNGSARI,2023,0
JAWA BARAT,BEKASI,TARUMAJAYA,SAGARA MAKMUR,2023,0
JAWA BARAT,BEKASI,TARUMAJAYA,SEGARAJAYA,2023,0
JAWA BARAT,BEKASI,TARUMAJAYA,PUSAKA RAKYAT,2023,0
JAWA BARAT,BEKASI,TARUMAJAYA,PAHLAWAN SETIA,2023,0
JAWA BARAT,BEKASI,TARUMAJAYA,SETIA MULYA,2023,0
JAWA BARAT,BEKASI,TARUMAJAYA,SAMUDRA JAYA,2023,0
JAWA BARAT,BEKASI,TARUMAJAYA,PANTAI MAKMUR,2023,0
JAWA BARAT,BEKASI,BABELAN,BUNIBAKTI,2023,0
JAWA BARAT,BEKASI,BABELAN,MUARABAKTI,2023,0
JAWA BARAT,BEKASI,BABELAN,KEDUNG PENGAWAS,2023,0
JAWA BARAT,BEKASI,BABELAN,HURIP JAYA,2023,0
JAWA BARAT,BEKASI,BABELAN,PANTAIHURIP,2023,0
JAWA BARAT,BEKASI,BABELAN,BABELANKOTA,2023,0
JAWA BARAT,BEKASI,BABELAN,KEDUNGJAYA,2023,0
JAWA BARAT,BEKASI,SUKAWANGI,SUKARINGIN,2023,0
JAWA BARAT,BEKASI,SUKAWANGI,SUKABUDI,2023,0
JAWA BARAT,BEKASI,SUKAWANGI,SUKADAYA,2023,0
JAWA BARAT,BEKASI,SUKAWANGI,SUKAWANGI,2023,0
JAWA BARAT,BEKASI,SUKAWANGI,SUKAKERTA,2023,0
JAWA BARAT,BEKASI,SUKAWANGI,SUKATENANG,2023,0
JAWA BARAT,BEKASI,SUKAWANGI,SUKAMEKAR,2023,0
JAWA BARAT,BEKASI,TAMBELANG,SUKAWIJAYA,2023,0
JAWA BARAT,BEKASI,TAMBELANG,SUKAMAJU,2023,0
JAWA BARAT,BEKASI,TAMBELANG,SUKARAJA,2023,2
JAWA BARAT,BEKASI,TAMBELANG,SUKARAPIH,2023,0
JAWA BARAT,BEKASI,TAMBELANG,SUKARAHAYU,2023,2
JAWA BARAT,BEKASI,TAMBELANG,SUKAMANTRI,2023,2
JAWA BARAT,BEKASI,TAMBELANG,SUKABAKTI,2023,2
JAWA BARAT,BEKASI,TAMBUN UTARA,SATRIAJAYA,2023,12
JAWA BARAT,BEKASI,TAMBUN UTARA,JEJALENJAYA,2023,0
JAWA BARAT,BEKASI,TAMBUN UTARA,SATRIAMEKAR,2023,0
JAWA BARAT,BEKASI,TAMBUN UTARA,SRIAMUR,2023,2
JAWA BARAT,BEKASI,TAMBUN UTARA,SRIMUKTI,2023,0
JAWA BARAT,BEKASI,TAMBUN UTARA,SRIJAYA,2023,10
JAWA BARAT,BEKASI,TAMBUN UTARA,SRIMAHI,2023,0
JAWA BARAT,BEKASI,TAMBUN UTARA,KARANGSATRIA,2023,0
JAWA BARAT,BEKASI,TAMBUN SELATAN,LAMBANGSARI,2023,0
JAWA BARAT,BEKASI,TAMBUN SELATAN,LAMBANGJAYA,2023,0
JAWA BARAT,BEKASI,TAMBUN SELATAN,TAMBUN,2023,0
JAWA BARAT,BEKASI,TAMBUN SELATAN,SETIADARMA,2023,0
JAWA BARAT,BEKASI,TAMBUN SELATAN,SETIAMEKAR,2023,6
JAWA BARAT,BEKASI,TAMBUN SELATAN,MEKARSARI,2023,2
JAWA BARAT,BEKASI,TAMBUN SELATAN,TRIDAYA SAKTI,2023,0
JAWA BARAT,BEKASI,TAMBUN SELATAN,MANGUNJAYA,2023,0
JAWA BARAT,BEKASI,TAMBUN SELATAN,SUMBERJAYA,2023,0
JAWA BARAT,BEKASI,CIBITUNG,WANAJAYA,2023,18
JAWA BARAT,BEKASI,CIBITUNG,KERTAMUKTI,2023,0
JAWA BARAT,BEKASI,CIBITUNG,MUKTIWARI,2023,3
JAWA BARAT,BEKASI,CIBITUNG,SARIMUKTI,2023,3
JAWA BARAT,BEKASI,CIBITUNG,SUKAJAYA,2023,0
JAWA BARAT,BEKASI,CIBITUNG,CIBUNTU,2023,18
JAWA BARAT,BEKASI,CIKARANG BARAT,TELAGAMURNI,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,MEKARWANGI,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,JATIWANGI,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,DANAU INDAH,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,GANDAMEKAR,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,GANDASARI,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,SUKADANAU,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,KALIJAYA,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,TELAJUNG,2023,0
JAWA BARAT,BEKASI,CIKARANG BARAT,CIKEDOKAN,2023,0
JAWA BARAT,BEKASI,CIKARANG UTARA,CIKARANGKOTA,2023,0
JAWA BARAT,BEKASI,CIKARANG UTARA,KARANGBARU,2023,0
JAWA BARAT,BEKASI,CIKARANG UTARA,KARANGASIH,2023,0
JAWA BARAT,BEKASI,CIKARANG UTARA,WALUYA,2023,5
